OP,A1,A2,A3,A4,A5 
+,4845,3703,1895,7301,2246
-,5351,0,0,0,0
-,820,0,0,0,0
+,7359,4724,8822,34,9826
+,9919,3802,9854,2242,6177
+,3571,3158,7102,379,1163
+,7810,4717,4103,8791,1
+,3033,4371,8329,8975,5004
+,7707,2570,3643,4358,9755
+,1534,7341,1658,8689,161
-,6944,0,0,0,0
+,167,5309,8794,5873,2509
+,7370,1429,4355,1794,1976
+,5772,5369,254,2552,6506
-,4748,0,0,0,0
+,5147,3470,8209,2224,9517
-,4827,0,0,0,0
+,2867,9720,2753,3366,5807
+,2821,2330,2308,3749,459
-,2957,0,0,0,0
-,3687,0,0,0,0
+,4821,3740,7829,6805,4413
+,3584,1775,9002,910,2387
-,4088,0,0,0,0
-,2603,0,0,0,0
+,7271,5048,656,7007,3800
-,4651,0,0,0,0
-,3150,0,0,0,0
-,1425,0,0,0,0
+,6804,6855,1770,8846,5804
-,6013,0,0,0,0
-,5998,0,0,0,0
+,762,6631,2765,7150,2706
+,4449,772,1687,3755,9404
-,3121,0,0,0,0
+,3483,3089,3139,6872,4882
+,8450,8470,4250,5811,7550
-,5939,0,0,0,0
+,3221,7955,1597,115,9830
+,5603,7282,3084,7153,8923
-,2743,0,0,0,0
-,4246,0,0,0,0
-,832,0,0,0,0
+,7035,239,4498,968,997
+,8592,9539,369,2473,1830
+,3109,4035,731,5066,3905
+,9462,3553,2163,2455,9058
-,2397,0,0,0,0
+,1941,5332,631,96,2349
-,7676,0,0,0,0
+,1902,9950,5008,6948,2078
+,5290,3776,2570,6732,4306
+,3226,8861,153,4979,9712
-,3177,0,0,0,0
-,3475,0,0,0,0
+,466,1551,7525,9698,3821
+,2588,5484,4964,8319,2864
-,21,0,0,0,0
-,5520,0,0,0,0
-,688,0,0,0,0
-,5748,0,0,0,0
+,43,1747,5150,438,2746
-,3415,0,0,0,0
+,8106,2528,2281,2565,198
+,8393,9956,3956,6245,4474
+,5151,1618,1770,6253,5259
+,4403,2102,90,8133,4275
+,486,813,7325,8324,8428
-,1052,0,0,0,0
-,6633,0,0,0,0
+,203,31,964,5152,2788
-,132,0,0,0,0
+,6165,9396,911,9057,1770
+,8081,1480,9262,1892,6653
-,7114,0,0,0,0
+,3448,4471,5993,1465,2751
+,853,3218,7052,9689,7391
+,268,449,6685,3531,3796
+,4369,7106,9805,6282,7514
+,2446,424,1941,9521,3177
+,9540,6900,8974,6147,9067
+,6225,8391,7638,5026,3516
-,6497,0,0,0,0
+,4875,8774,6522,1094,4480
-,5764,0,0,0,0
+,2666,3627,2797,5528,5277
-,4963,0,0,0,0
+,8335,1484,862,9288,2592
+,6438,4353,4968,8783,6680
+,1568,7008,6772,2535,5753
+,5316,2457,1685,7867,2569
+,3506,2045,1312,7371,5889
+,9351,1757,3149,2179,2940
-,2028,0,0,0,0
-,7350,0,0,0,0
+,3417,6126,7258,2298,128
-,6852,0,0,0,0
-,2496,0,0,0,0
+,6132,3850,9670,1442,4654
+,7061,8120,8373,1169,5305
-,7937,0,0,0,0
-,3086,0,0,0,0
+,2454,9281,8874,6610,1370
-,1574,0,0,0,0
+,6791,7156,4362,7844,9815
+,9719,8632,3389,7038,1366
+,30,3692,5548,3438,1458
-,6795,0,0,0,0
-,3936,0,0,0,0
-,7423,0,0,0,0
-,4155,0,0,0,0
-,1998,0,0,0,0
-,3364,0,0,0,0
-,420,0,0,0,0
-,4487,0,0,0,0
+,7101,4544,41,8216,8772
-,2710,0,0,0,0
+,9759,5115,4046,5509,9099
-,4557,0,0,0,0
+,6129,3277,9803,3923,5290
+,2853,2539,184,9348,9351
-,2256,0,0,0,0
+,9045,7559,8711,6738,7503
+,2504,211,6547,5270,6408
-,5900,0,0,0,0
-,2127,0,0,0,0
-,6339,0,0,0,0
+,5400,3114,4969,5043,3580
-,3504,0,0,0,0
+,7323,9650,4148,5970,5570
-,211,0,0,0,0
+,7136,4252,7848,1423,5597
+,5420,966,7315,520,4117
+,9931,4469,887,2669,9639
-,5296,0,0,0,0
-,892,0,0,0,0
-,1820,0,0,0,0
+,3510,339,5175,1837,7364
-,3388,0,0,0,0
-,503,0,0,0,0
-,2505,0,0,0,0
-,2328,0,0,0,0
-,3603,0,0,0,0
+,5827,8404,1588,9482,8551
+,2213,9096,1151,830,4703
-,5316,0,0,0,0
+,259,5827,6285,3867,4851
+,7880,3744,3305,5916,2464
-,4396,0,0,0,0
+,5852,8561,4694,6868,8727
+,8474,7734,5460,5696,5424
-,2117,0,0,0,0
+,4804,5825,5317,4711,6003
-,1529,0,0,0,0
-,3175,0,0,0,0
+,7639,26,9367,1729,1940
+,4427,1115,9598,7684,553
+,1551,5648,9838,7432,2030
+,2765,6112,895,4457,8519
-,4030,0,0,0,0
+,8172,4067,14,2793,1263
+,1009,1306,283,2214,8087
+,9345,9685,7969,2452,4893
-,7220,0,0,0,0
-,569,0,0,0,0
+,2785,2627,9356,3023,2859
-,1285,0,0,0,0
+,2669,2248,2116,4282,8505
+,9735,1427,5054,1669,6211
-,4955,0,0,0,0
+,9356,8166,1718,3222,3510
+,8430,5905,2381,9937,9093
+,3598,8269,9805,350,112
+,6426,1521,5055,5692,2466
-,3876,0,0,0,0
+,7640,6542,6143,1991,3891
-,7848,0,0,0,0
+,6831,8688,7517,7340,9824
+,9638,6991,3539,151,5999
+,7866,3938,8388,2240,8374
+,6033,2675,6283,7895,4972
+,8726,1072,4392,9616,8544
-,4070,0,0,0,0
+,9889,5982,1035,5846,2666
+,9046,2195,3273,7150,7275
-,6539,0,0,0,0
+,1631,1684,8118,8903,5271
-,2949,0,0,0,0
-,7379,0,0,0,0
-,315,0,0,0,0
+,6639,2006,2639,9013,1034
-,7294,0,0,0,0
+,1253,3513,791,3743,3816
+,352,4262,9575,3289,7544
+,4819,7832,6422,6172,8125
+,5744,7233,630,1824,8832
+,3796,8136,8475,185,3437
-,7272,0,0,0,0
+,427,7305,8989,1267,7804
+,680,7026,7676,7762,879
+,6568,8795,4139,2094,4859
-,2080,0,0,0,0
+,2429,1859,8933,3815,2430
+,873,8655,8823,3919,5769
-,2192,0,0,0,0
-,5093,0,0,0,0
-,1483,0,0,0,0
+,743,7147,9385,9942,9853
+,685,7655,5958,9619,4579
+,2917,4784,3829,9739,8679
-,3140,0,0,0,0
+,5823,6439,3554,5104,3289
-,296,0,0,0,0
-,739,0,0,0,0
+,9350,6456,6994,8854,2328
-,5022,0,0,0,0
+,8955,3870,2728,1594,5857
-,1546,0,0,0,0
-,4706,0,0,0,0
-,7147,0,0,0,0
-,7941,0,0,0,0
+,4128,2615,5930,5951,8069
+,8881,5260,1879,3854,4924
+,1080,6067,9210,5498,1151
-,6948,0,0,0,0
+,6737,7292,6249,5603,1237
-,5349,0,0,0,0
+,1176,2618,5418,5647,8582
+,9602,4219,5153,5841,5581
-,281,0,0,0,0
-,6560,0,0,0,0
+,8248,7119,6006,6408,7577
+,4299,1852,2080,1066,4320
+,3172,1744,7272,3313,1976
+,462,1087,2756,4670,1482
-,7430,0,0,0,0
+,8538,3430,3247,33,3565
+,4707,8346,7091,8460,2430
+,4661,5252,5238,133,7141
-,3070,0,0,0,0
-,214,0,0,0,0
-,1292,0,0,0,0
-,890,0,0,0,0
+,7014,7274,8501,7088,7911
+,8191,9384,169,4841,2949
-,6463,0,0,0,0
+,1908,4789,325,4812,8041
-,660,0,0,0,0
-,3784,0,0,0,0
+,7506,7965,7132,2651,4536
+,7171,1095,2819,5051,5132
+,6585,2343,9596,4905,3803
+,8743,9320,6275,6630,1855
+,2277,3839,618,6750,3065
-,7591,0,0,0,0
-,3301,0,0,0,0
+,2167,6732,4858,7073,6522
-,3971,0,0,0,0
-,3144,0,0,0,0
+,3875,5163,1631,2828,8555
+,7641,4782,3841,3792,5596
-,3820,0,0,0,0
+,7030,1126,3469,7563,2953
+,9784,8824,893,7134,8228
-,7619,0,0,0,0
+,9997,3450,2930,3556,2890
+,2815,9187,1343,5770,5813
-,7421,0,0,0,0
-,6050,0,0,0,0
+,2220,3227,8679,9675,749
+,7931,8109,7634,27,3600
+,292,2879,5669,3014,3610
+,7649,4248,4407,7957,3049
+,2895,7247,4950,3155,8380
+,4514,9490,1474,6025,8783
+,3348,8411,2400,5172,1533
+,6624,7350,4118,4389,4789
+,5564,5638,4406,96,106
+,8705,8244,2404,8321,9652
+,6863,9697,3419,4563,4568
+,333,168,6762,2938,2419
+,725,9107,7162,8028,5428
+,1006,463,5348,7105,9516
-,2271,0,0,0,0
-,7294,0,0,0,0
-,5908,0,0,0,0
-,5075,0,0,0,0
+,2550,6373,4135,1264,2836
+,7893,2189,6024,3452,3151
-,5273,0,0,0,0
+,1584,964,8365,2780,4257
+,4567,5984,8421,6742,8850
+,5850,6509,1409,8766,4238
-,5140,0,0,0,0
-,402,0,0,0,0
+,2735,2482,5608,1074,5131
+,4395,9327,4807,866,2224
-,7515,0,0,0,0
+,8398,2708,3062,2078,2232
-,5116,0,0,0,0
-,3799,0,0,0,0
+,9212,4562,5807,1102,5724
-,120,0,0,0,0
-,7249,0,0,0,0
+,2497,2784,3402,8593,5562
-,5799,0,0,0,0
-,6556,0,0,0,0
+,6537,6170,5943,4677,3426
+,2824,8894,9190,5430,693
-,1722,0,0,0,0
-,3547,0,0,0,0
-,2734,0,0,0,0
+,7045,4564,5506,2712,6153
+,4252,9312,7,8794,6438
-,3289,0,0,0,0
-,6002,0,0,0,0
-,2597,0,0,0,0
+,995,6317,5317,886,1315
-,5025,0,0,0,0
-,7629,0,0,0,0
-,3879,0,0,0,0
-,6567,0,0,0,0
+,5628,986,9075,5383,5458
+,1432,5104,792,4260,1722
-,1517,0,0,0,0
-,5051,0,0,0,0
-,5632,0,0,0,0
-,356,0,0,0,0
+,8872,7136,1131,811,1356
+,3128,3756,170,6302,6437
+,795,6054,3136,4135,2238
+,611,7999,3509,3160,9234
+,3373,2260,4351,294,5344
-,3908,0,0,0,0
+,9903,5508,1695,8183,3299
+,4993,6491,196,6770,4108
-,4457,0,0,0,0
+,827,7425,8729,4344,557
+,3106,2085,2134,5239,3677
-,2051,0,0,0,0
-,5191,0,0,0,0
+,9647,1139,7348,3480,2816
+,7388,3671,2351,4581,4942
+,9120,9159,2769,3532,2343
+,7342,9601,6834,3381,3293
-,7983,0,0,0,0
+,2436,3240,3002,6896,5835
+,8772,7333,1317,8727,1106
-,5096,0,0,0,0
+,6985,1361,530,7850,7810
+,7018,4394,2017,8369,5703
-,5923,0,0,0,0
-,6284,0,0,0,0
+,5742,6662,3951,435,9009
+,5962,4866,1208,6791,1959
-,4780,0,0,0,0
-,1813,0,0,0,0
+,1541,7925,4325,5308,9062
+,2341,120,9629,1702,2235
+,7036,9135,2184,9747,2156
+,8113,3648,1174,1355,5394
-,5330,0,0,0,0
+,645,5685,4277,9986,7627
-,6777,0,0,0,0
+,6652,5998,2874,3736,6288
-,5636,0,0,0,0
+,4637,721,8428,7057,7872
-,3812,0,0,0,0
+,3259,2807,3193,5329,8862
+,5202,277,230,8599,2278
-,3626,0,0,0,0
+,7636,8523,5082,4790,5055
+,5150,1573,8343,1697,5949
-,7488,0,0,0,0
+,2552,9040,1794,7307,5233
+,7287,2480,1841,8113,7671
+,7440,2838,6974,7917,5824
+,4559,2433,761,8434,3296
-,1868,0,0,0,0
-,7659,0,0,0,0
-,494,0,0,0,0
+,3469,236,7027,4293,4390
-,2107,0,0,0,0
+,3833,9069,1091,4402,436
+,4353,3089,6398,2775,3586
-,5570,0,0,0,0
-,1249,0,0,0,0
-,7786,0,0,0,0
-,6850,0,0,0,0
-,682,0,0,0,0
+,9134,9734,6865,4248,7257
-,327,0,0,0,0
-,3131,0,0,0,0
-,7338,0,0,0,0
+,1765,3176,9333,5712,4171
-,5052,0,0,0,0
-,4980,0,0,0,0
-,7781,0,0,0,0
+,5069,2261,751,7861,8524
-,6154,0,0,0,0
-,4778,0,0,0,0
+,2302,6446,3789,8390,2961
+,2178,5500,6572,2569,849
-,251,0,0,0,0
-,6644,0,0,0,0
-,3523,0,0,0,0
+,937,8118,1309,4279,5848
-,5182,0,0,0,0
+,7578,6739,1381,2224,8830
-,7432,0,0,0,0
+,5938,7874,481,3064,5556
+,7237,1050,3799,5486,3953
+,3454,6580,3587,5496,693
+,3447,243,6147,6448,2469
-,3451,0,0,0,0
+,7107,8385,1350,2563,4382
-,6105,0,0,0,0
+,7967,2953,1977,1638,1777
-,3823,0,0,0,0
-,3447,0,0,0,0
+,5359,9951,4351,6255,9499
+,4734,9987,5199,2703,2666
-,6602,0,0,0,0
-,5432,0,0,0,0
-,2261,0,0,0,0
-,7648,0,0,0,0
+,5807,6784,8427,7183,9719
-,1963,0,0,0,0
-,337,0,0,0,0
+,5760,3626,3854,6688,9121
+,7580,5323,8939,3699,7911
-,5860,0,0,0,0
-,260,0,0,0,0
+,2832,8992,7229,3967,9020
+,6685,5204,5715,8646,1097
-,895,0,0,0,0
+,3298,6388,5666,1620,9936
-,5888,0,0,0,0
+,542,1052,5601,1154,9477
+,4799,8947,4310,9784,4502
+,3749,4657,8527,6827,8761
-,3324,0,0,0,0
+,5610,7719,4787,1550,437
-,5185,0,0,0,0
+,9464,9447,4228,8649,505
+,6877,3551,6195,4532,8698
+,9435,9743,9064,6217,9497
-,1571,0,0,0,0
-,1928,0,0,0,0
+,6968,3257,6949,8466,6108
+,7059,1403,6269,3657,8868
-,3958,0,0,0,0
+,607,5582,799,7414,6740
+,38,3646,5342,4799,7928
+,7426,4844,8772,7567,3484
-,5506,0,0,0,0
-,686,0,0,0,0
+,5421,9106,5373,3276,2602
+,6291,8725,9050,1393,5686
+,9084,5050,3210,1566,2545
-,5882,0,0,0,0
+,5691,4074,594,5680,8469
-,4267,0,0,0,0
+,6428,1215,4211,886,3671
+,6662,3876,3967,1813,594
-,4744,0,0,0,0
+,1749,3308,7538,8290,5997
-,5572,0,0,0,0
+,8667,3272,1176,9652,3403
-,2930,0,0,0,0
-,2949,0,0,0,0
+,4100,5808,8795,1372,9101
-,1326,0,0,0,0
-,5651,0,0,0,0
-,3928,0,0,0,0
+,601,1953,9437,9935,1270
+,7609,702,3836,5718,4186
+,7380,7257,8627,5532,2450
+,9790,6642,5159,782,5015
-,1684,0,0,0,0
-,6713,0,0,0,0
+,8251,5466,884,3585,8399
-,4642,0,0,0,0
-,5341,0,0,0,0
-,7679,0,0,0,0
-,912,0,0,0,0
-,5588,0,0,0,0
+,8536,1321,5332,2980,3654
-,1094,0,0,0,0
-,6101,0,0,0,0
+,9812,7832,1956,4484,5962
-,319,0,0,0,0
+,3381,808,5993,2248,9822
-,6660,0,0,0,0
-,3491,0,0,0,0
+,9836,2059,3017,3631,6735
+,2617,7925,8563,3311,4506
+,1607,2793,1475,2575,1
-,3624,0,0,0,0
-,5834,0,0,0,0
+,5060,5885,4726,6559,1769
+,9385,4023,5388,571,3120
+,3247,2131,8441,6783,6259
-,1502,0,0,0,0
+,6329,1363,2703,4386,8030
-,6220,0,0,0,0
+,4150,5020,7428,6034,7958
+,7517,4436,7555,3821,4879
+,9153,7958,8648,6704,2004
+,1314,326,1122,3108,3732
+,6281,5098,4397,8472,2071
-,5438,0,0,0,0
-,1398,0,0,0,0
-,1579,0,0,0,0
+,2377,5394,1398,3846,9583
+,2011,3542,5482,1012,7894
-,7019,0,0,0,0
+,3278,9730,2464,6612,8340
+,456,9052,4884,3041,3749
+,641,8230,8371,5925,5560
-,3738,0,0,0,0
+,1815,1698,1358,9752,4803
-,1097,0,0,0,0
-,244,0,0,0,0
-,521,0,0,0,0
+,9611,8328,6504,9764,7519
-,945,0,0,0,0
-,138,0,0,0,0
+,6929,8599,2576,9947,2600
+,3559,9518,9665,5475,1183
-,1307,0,0,0,0
+,4846,4006,8504,9481,1483
+,8562,9599,6619,8427,7420
+,9614,4696,8469,2453,4909
-,6094,0,0,0,0
-,160,0,0,0,0
-,6297,0,0,0,0
-,3845,0,0,0,0
-,4457,0,0,0,0
-,6938,0,0,0,0
+,237,4662,4140,7000,6118
-,605,0,0,0,0
+,5754,2537,6887,6480,9257
-,4629,0,0,0,0
-,5994,0,0,0,0
+,7474,4169,8199,9138,1632
+,1637,7122,5013,7828,4067
+,3004,1319,8312,6165,7870
+,4400,1248,1300,3766,3550
-,5533,0,0,0,0
+,4023,8592,280,6378,8830
-,378,0,0,0,0
-,3893,0,0,0,0
+,900,8306,2492,3605,9259
-,2848,0,0,0,0
+,8769,5705,9530,4925,137
-,6741,0,0,0,0
+,8586,5404,1485,7553,6144
-,96,0,0,0,0
+,7955,2865,2331,5708,6978
-,690,0,0,0,0
-,6115,0,0,0,0
-,7826,0,0,0,0
+,8870,6007,9089,4364,4426
+,2406,840,577,9075,390
-,7953,0,0,0,0
+,8569,2024,3637,2845,4910
-,5648,0,0,0,0
+,9865,8733,2963,3824,4344
+,9253,2973,9814,4355,6243
+,9559,8504,3079,352,8514
+,852,6525,7112,7564,8989
+,8737,2418,7209,2031,5611
+,2266,1800,9788,9010,4416
-,920,0,0,0,0
+,6153,8837,6883,5739,55
+,7470,7505,9306,7169,4256
-,7544,0,0,0,0
+,927,7899,7209,1681,352
+,1967,5499,7797,9659,2610
-,5265,0,0,0,0
+,2461,6199,8356,4526,4016
+,1187,669,3676,6062,5951
+,6612,234,6105,4002,4624
+,3519,9952,8151,6557,9340
+,9156,2581,269,3261,6877
-,4609,0,0,0,0
-,7225,0,0,0,0
+,7538,1411,727,9164,8688
+,7564,1305,1176,1867,4857
+,7908,3941,5784,964,5116
-,7214,0,0,0,0
-,226,0,0,0,0
-,2819,0,0,0,0
+,2375,4623,2576,7363,5668
+,2114,8521,7432,4216,9012
-,2891,0,0,0,0
-,5058,0,0,0,0
+,6312,9130,9048,1937,585
+,4016,4,4095,7567,1160
+,2408,3136,1621,1687,2010
-,4029,0,0,0,0
+,2845,1455,5492,6942,6642
-,3446,0,0,0,0
+,7867,2720,89,8788,6048
-,3541,0,0,0,0
-,7397,0,0,0,0
+,1471,4545,6684,7002,2235
+,7595,2664,8489,279,9173
+,4079,9411,3427,7742,7652
-,917,0,0,0,0
+,579,4592,6206,8584,3082
-,5490,0,0,0,0
-,3847,0,0,0,0
+,2079,590,2845,735,4602
+,1047,7190,8628,5162,9244
+,9578,4802,2953,4408,8548
+,5897,5926,9803,6514,3041
-,6959,0,0,0,0
+,8101,5663,1728,6510,7800
-,4683,0,0,0,0
+,9834,6341,9051,728,4858
-,572,0,0,0,0
+,4444,651,4324,424,3493
+,5460,4755,5412,8756,6585
-,166,0,0,0,0
-,1013,0,0,0,0
+,1325,6716,5034,1398,9470
+,1229,5195,824,2359,8795
-,2593,0,0,0,0
+,2893,5380,4618,9606,4442
-,5299,0,0,0,0
-,6857,0,0,0,0
+,1930,5746,6157,3744,6025
+,7711,6073,2799,7081,8186
-,3176,0,0,0,0
+,8768,6054,1741,9340,3
-,6330,0,0,0,0
+,6385,6708,2084,5188,3158
+,6984,3800,6209,1158,7352
+,4114,4386,3526,1627,6905
+,9056,7618,3106,7849,5224
-,5947,0,0,0,0
+,3610,7838,8971,8641,9671
-,7117,0,0,0,0
-,2316,0,0,0,0
+,1456,6444,4329,4479,8074
+,4341,1882,411,7690,2662
+,632,3267,2141,3179,9521
-,3121,0,0,0,0
+,3596,7769,7646,4177,6873
+,9381,417,6942,4391,2758
-,1186,0,0,0,0
-,2910,0,0,0,0
+,6200,75,5647,1690,3021
-,5559,0,0,0,0
+,2884,1929,6503,4816,8669
+,510,3942,2821,781,217
+,6464,9257,7553,2928,8683
-,6356,0,0,0,0
+,6112,446,7852,2630,7259
+,5006,8063,7046,790,6176
+,7011,2128,5435,2276,1420
-,2196,0,0,0,0
+,7288,8658,6103,1688,9842
+,3302,2167,4431,7104,6050
+,4927,8377,2986,2976,3814
-,7052,0,0,0,0
+,7735,7038,5385,3438,8609
-,208,0,0,0,0
+,541,6949,9308,3458,930
-,1818,0,0,0,0
+,5604,3673,9929,2189,3911
-,1820,0,0,0,0
+,7624,1156,8878,1576,5135
+,4466,5567,3656,9253,8602
+,8163,2846,8439,6655,1532
+,3503,6447,6512,2175,3692
+,2627,5343,8671,2825,1096
-,3067,0,0,0,0
-,5238,0,0,0,0
+,2803,5915,8328,4754,9246
+,5589,615,715,3395,2577
+,843,6946,8162,2390,2789
+,2255,4679,778,8553,6494
-,1851,0,0,0,0
+,4816,8463,8725,5434,6633
+,5427,5855,8565,9049,3373
+,3831,2732,6566,7086,749
+,3864,4460,4363,5483,7885
-,3412,0,0,0,0
+,7552,1056,6525,6032,6847
+,935,1289,7114,402,4126
-,7053,0,0,0,0
+,3190,5994,8093,895,2456
+,2163,348,1470,8406,6878
+,265,640,4449,6187,843
+,3785,9347,4164,1333,1352
-,2456,0,0,0,0
+,8339,3390,3141,948,8794
+,5013,5734,8309,4555,647
+,4610,5964,7959,4335,3191
+,5864,6121,3101,131,6786
+,3533,1235,6395,9650,6522
+,5075,2968,1352,7990,8371
+,9439,540,7321,191,462
-,687,0,0,0,0
-,2587,0,0,0,0
+,196,7455,6730,1953,4574
-,3491,0,0,0,0
-,978,0,0,0,0
+,851,5589,593,5072,6509
+,1698,2859,6965,3485,6785
+,4418,7947,3247,6664,536
+,9280,6438,9908,3208,3714
+,1570,3193,9176,6608,1881
+,1810,6808,6503,3955,8332
+,4347,7684,228,1732,5428
+,6636,7952,7901,1137,9821
+,8716,9631,6455,9391,1163
-,6095,0,0,0,0
-,3438,0,0,0,0
+,4674,4836,2598,1341,6702
+,8622,7037,8845,8775,5686
-,7588,0,0,0,0
-,6065,0,0,0,0
-,5938,0,0,0,0
+,1927,7500,9705,2163,9802
+,1347,6678,3215,5639,8072
+,5896,7305,3175,3500,5035
+,4463,7596,135,3636,5646
+,5532,9396,64,8120,5338
-,5650,0,0,0,0
-,4918,0,0,0,0
+,891,5116,6912,8600,5191
+,4342,2767,4156,7143,8475
+,4330,9429,2607,9399,678
-,1393,0,0,0,0
-,4248,0,0,0,0
+,5176,3732,3036,3057,1113
+,5909,7721,8204,5987,5770
-,3876,0,0,0,0
-,7719,0,0,0,0
+,326,3979,586,2990,456
-,3730,0,0,0,0
-,6312,0,0,0,0
-,262,0,0,0,0
+,5609,659,4978,91,9237
+,8341,2453,6173,393,6499
+,876,8399,4826,3819,1066
+,8532,8223,8452,2216,9994
+,9364,818,5643,1789,2452
+,9164,4135,8940,8605,2785
+,8476,6319,80,2598,8561
+,3523,1057,9854,3163,8464
-,5839,0,0,0,0
-,4162,0,0,0,0
+,7882,737,9893,435,8951
+,5337,896,7912,6998,1579
-,3804,0,0,0,0
+,550,1987,9828,1977,3963
+,6944,5067,4638,9221,1606
+,2022,3880,8204,7238,8878
-,3009,0,0,0,0
+,5104,6369,9512,9224,8665
-,4948,0,0,0,0
+,5727,5527,613,1614,3518
+,248,1092,8654,3567,3242
-,2375,0,0,0,0
-,3163,0,0,0,0
+,8508,9128,4918,4065,626
+,9389,4964,5223,6789,2981
-,5943,0,0,0,0
-,6036,0,0,0,0
-,6071,0,0,0,0
+,1330,1068,5190,9027,1961
+,6580,1495,1397,2526,4430
-,6899,0,0,0,0
-,2639,0,0,0,0
-,783,0,0,0,0
+,9901,2901,2879,1663,822
-,3920,0,0,0,0
+,172,798,8737,9520,1820
-,5377,0,0,0,0
-,3414,0,0,0,0
+,7678,1475,4173,7996,8103
+,8220,2226,4301,6484,1287
+,1182,3327,2274,3024,2998
+,8652,7660,9494,5551,7327
+,9635,4621,4682,5501,9664
-,3920,0,0,0,0
+,6874,5212,6256,7118,1813
-,7480,0,0,0,0
-,6030,0,0,0,0
+,2509,716,2149,2819,6915
+,2271,5797,6155,3434,8308
+,3757,2955,1692,1582,5421
-,2525,0,0,0,0
+,8293,7457,3395,1877,8291
+,81,2327,7893,9159,9552
-,7638,0,0,0,0
+,5417,3597,9500,5750,8830
-,2015,0,0,0,0
-,1490,0,0,0,0
-,3150,0,0,0,0
+,2729,6194,5807,2733,7753
-,7751,0,0,0,0
+,9130,9937,789,2757,353
+,8896,4968,7702,1918,4250
+,7664,8960,6877,4850,8495
-,1061,0,0,0,0
+,538,6967,3754,9018,8299
-,3453,0,0,0,0
-,3346,0,0,0,0
+,1273,559,1960,955,4858
+,9474,4948,8277,3067,1570
-,19,0,0,0,0
-,6487,0,0,0,0
+,6023,6122,7233,7505,8543
+,9643,458,5814,874,5356
+,493,4598,8668,7993,1745
-,3139,0,0,0,0
+,219,1231,5567,6143,1835
-,4094,0,0,0,0
+,9243,5405,5954,8388,2700
+,5483,4033,5617,6957,220
-,3616,0,0,0,0
-,3219,0,0,0,0
-,6490,0,0,0,0
+,3821,9040,2822,8901,4943
-,5747,0,0,0,0
+,4271,8947,1931,1532,1717
-,6224,0,0,0,0
+,814,5039,8645,6960,8483
-,3783,0,0,0,0
+,9670,6646,6794,2293,2372
+,2611,355,7664,2807,632
-,1416,0,0,0,0
+,9090,4909,7509,5234,7079
-,1803,0,0,0,0
-,5356,0,0,0,0
+,7010,6129,9012,4110,7527
+,173,5771,1279,8216,1975
+,667,3575,6224,6380,571
+,6916,2837,7546,696,5254
+,3457,4858,5332,1982,3957
-,3357,0,0,0,0
+,7563,8899,1804,1087,5895
-,3408,0,0,0,0
+,4477,3134,5623,6300,3248
+,3731,8967,7932,3327,4878
+,659,583,4753,4927,4406
-,4506,0,0,0,0
+,6637,7217,7406,1116,8227
+,2679,5320,8603,8324,3542
-,2804,0,0,0,0
-,3223,0,0,0,0
+,1529,8927,6240,641,8730
+,629,6027,252,2183,2076
+,1178,677,623,7693,3369
-,2685,0,0,0,0
+,2907,6576,4940,2602,300
+,15,1615,1716,7126,867
+,3474,1645,6774,4317,8391
-,7710,0,0,0,0
-,7668,0,0,0,0
+,1805,1227,3458,9562,7321
+,7496,3940,4743,3739,328
-,2124,0,0,0,0
+,5844,65,9256,36,967
-,1578,0,0,0,0
+,2290,6293,4800,4310,5789
+,6458,6091,4147,2967,4566
-,326,0,0,0,0
+,6059,7796,7109,277,9762
+,3321,4977,6505,3903,1584
-,4791,0,0,0,0
+,6935,2747,6994,7283,6572
-,7399,0,0,0,0
+,4798,936,9968,8279,4324
-,6513,0,0,0,0
-,4724,0,0,0,0
+,6180,3327,3293,449,6491
+,3296,6064,3694,8491,3698
+,5271,9971,4181,1762,6966
-,2346,0,0,0,0
+,605,8003,9577,5471,4445
-,1532,0,0,0,0
+,2354,1747,4854,5292,8196
+,4676,8206,7877,122,3677
+,899,2357,8410,58,277
+,6157,5795,4140,5881,8756
-,4476,0,0,0,0
-,172,0,0,0,0
+,8899,8652,3381,3661,9744
+,4957,2170,3884,9363,3286
-,1624,0,0,0,0
+,6506,2730,224,7735,6626
-,857,0,0,0,0
-,5105,0,0,0,0
+,3167,3618,6356,5345,6934
+,148,7475,3628,5302,5690
+,9869,4218,2237,9625,500
+,3386,1478,8532,1870,3168
+,8253,1385,86,2300,342
+,8580,1038,1730,5201,8415
+,158,9937,3149,7212,1721
+,1465,2859,4511,242,6738
+,8261,8963,3647,7896,9984
+,2442,5882,4377,3428,7664
+,9209,7449,2022,3065,843
-,1059,0,0,0,0
-,1633,0,0,0,0
+,3067,6083,3837,6143,8510
+,3578,1828,1635,8358,9290
+,122,3410,8659,6835,1986
-,3083,0,0,0,0
+,1518,478,235,7029,4004
+,2249,1426,700,8394,4054
-,7323,0,0,0,0
-,717,0,0,0,0
-,5681,0,0,0,0
-,7302,0,0,0,0
+,6008,924,6955,2614,6579
+,7365,6013,1267,5885,810
+,3344,2725,6021,6400,7158
-,1905,0,0,0,0
-,4126,0,0,0,0
-,7804,0,0,0,0
-,914,0,0,0,0
-,2935,0,0,0,0
-,6968,0,0,0,0
-,5495,0,0,0,0
+,9681,8538,7324,5900,6806
-,4219,0,0,0,0
-,2000,0,0,0,0
