OP,A1,A2,A3,A4,A5
+,4573,535,4311,3456,1902
+,285,3872,2645,4207,2260
+,309,4432,4283,4203,2881
+,3714,1230,2592,2802,490
-,212,0,0,0,0
+,3427,920,3893,210,1983
+,2552,2718,682,3995,3791
+,654,4143,2368,591,26
-,508,0,0,0,0
+,2743,4142,2129,211,3663
+,2557,3884,1190,3532,4965
+,1326,3273,1690,3558,1302
+,2755,3350,4047,4660,3027
+,1492,2411,1757,3356,929
+,3937,1479,2947,1427,4185
+,2684,4361,4746,3853,2034
+,2990,1345,4385,3633,1797
-,410,0,0,0,0
+,1974,4485,3970,2861,609
+,3364,4279,1735,555,1308
+,1744,2285,4872,960,1444
-,624,0,0,0,0
-,171,0,0,0,0
+,862,2479,3886,3338,4708
+,975,1470,637,1424,4319
-,526,0,0,0,0
+,1578,2010,2256,4001,4540
+,3882,702,1727,642,979
+,4286,846,424,2585,1522
+,1251,396,529,1549,975
+,3608,4112,1382,4980,1039
+,1590,2323,2824,577,1311
+,1940,4789,2177,4953,2523
+,587,4122,2744,4895,4050
+,2828,3007,93,1383,3994
+,4355,4521,737,1320,1430
+,194,3287,2779,4463,152
+,852,2903,2008,1605,1970
+,3310,3233,3903,2158,4344
+,1741,2471,4504,1290,2429
-,856,0,0,0,0
+,3821,3308,1822,4445,2087
+,2407,4677,4444,3009,4083
+,3994,4439,720,1252,3805
-,809,0,0,0,0
+,2612,189,4954,2030,2384
+,3372,2560,1441,1715,591
+,105,3154,2366,3928,0
+,2697,4939,4829,3434,2039
+,651,1570,725,1540,2813
-,618,0,0,0,0
+,2175,1999,2701,3521,3305
+,4424,371,2686,1849,2456
+,4764,2925,1465,1569,1610
+,334,2371,4679,1983,4179
+,4676,3499,1132,610,462
+,92,3329,3024,3656,1217
-,636,0,0,0,0
-,169,0,0,0,0
+,1912,2002,114,1971,4873
+,4950,3915,3887,4351,3522
+,2091,2435,281,3476,4054
+,1930,2260,4603,3367,1402
+,4081,4535,2227,4833,1850
+,2196,2716,2208,4104,4888
+,3076,4540,1451,1113,85
+,173,4573,1519,780,500
+,992,1649,2316,3030,1145
+,2206,3452,2856,1269,2851
+,3295,4729,635,3317,3473
-,816,0,0,0,0
+,3930,1663,4488,230,4794
+,1836,1124,3471,4293,4537
+,4880,1759,1890,3036,660
+,4064,4196,2781,2522,2465
+,811,835,2439,3868,2969
+,3671,4003,760,1488,707
+,328,4562,1903,687,2021
+,3204,1624,1493,3115,3382
+,4708,1029,808,1194,4880
+,1589,2720,4378,611,4259
+,3084,2155,4014,1748,2769
+,348,4201,957,2445,1917
+,3371,1041,204,2411,2388
+,1826,4718,4146,305,3776
+,3017,2625,4269,140,2517
-,448,0,0,0,0
+,626,2255,4084,269,343
+,1022,3257,959,570,1280
+,4305,4012,1793,1508,3900
+,190,1523,1787,4013,1821
+,1133,4091,3468,4452,1967
+,4238,2852,1341,4584,2017
+,927,4692,279,1463,236
+,3697,3748,1202,3534,2702
+,93,1763,2773,3209,4694
-,808,0,0,0,0
+,678,3369,2027,2443,3559
-,264,0,0,0,0
+,3330,1630,373,1877,4908
+,2490,4975,4521,1605,4152
+,4068,4091,1429,2584,803
+,3361,2816,2872,908,4932
+,2538,4607,2218,738,4668
+,4552,3907,2423,727,3792
+,3467,4328,3834,3790,3593
-,990,0,0,0,0
+,1441,4106,177,4457,3626
+,1259,3693,3133,2679,3645
+,137,833,1821,608,192
+,823,1524,73,1767,1520
+,4729,3679,19,4574,1219
+,3736,3063,2176,781,4597
+,17,4340,565,4396,1304
+,1927,2070,1300,3701,3115
+,63,3474,20,4027,3540
+,2096,2713,4914,2526,2363
-,72,0,0,0,0
+,1029,1921,1729,971,3556
-,111,0,0,0,0
+,3798,4083,2856,3347,1844
+,4803,3546,4550,1700,2223
+,481,1151,1141,85,86
-,212,0,0,0,0
+,3771,3817,2369,4759,220
+,1177,779,2439,156,3158
+,3720,3669,4225,775,2476
+,1774,4869,791,4418,4650
+,4570,4305,2928,733,3929
+,1225,3971,4787,920,1993
+,2635,2952,3522,653,1381
+,2537,3244,1698,48,3389
+,3410,1325,141,4881,1381
+,3574,3074,665,2853,4925
+,3839,4779,2026,4116,4760
+,234,421,2102,1544,2464
+,4843,200,4178,2969,2398
+,3026,2703,228,3819,3569
+,3135,1832,2738,4273,3913
+,1019,977,2249,4883,151
-,195,0,0,0,0
-,520,0,0,0,0
+,1006,2895,19,2131,3284
+,4900,4519,2155,4371,3695
+,4807,3205,4074,2424,4930
-,915,0,0,0,0
+,75,1953,3420,931,2400
+,2,2812,2056,2507,4644
+,4209,4232,974,1682,579
+,1750,448,1904,2670,1244
+,3299,3508,1115,2507,3363
+,2927,4488,3741,2053,4024
+,1419,3378,274,1535,2851
+,4780,3904,4594,3042,3805
+,4541,4545,4798,1125,1892
+,2847,165,2739,1007,3137
+,2048,4069,646,3555,3474
+,1080,2983,2991,3819,47
+,3883,41,4830,300,443
+,2137,872,976,3481,4118
+,4382,203,1093,4309,4717
+,2716,374,708,413,3732
+,1650,947,1515,1048,1773
+,814,4049,4717,3794,718
+,142,4002,3018,3416,2363
+,2475,1517,3644,733,1037
-,359,0,0,0,0
+,2701,2963,1876,940,1223
+,4886,3798,3154,478,204
+,2125,2862,200,1982,3515
+,1469,1620,3637,774,3782
+,227,3625,1904,258,3991
+,3603,450,3329,1163,4191
+,1224,4184,847,2662,568
+,4268,990,2258,3359,2543
+,4432,3002,1378,2216,3764
+,2659,1431,160,3187,896
+,4105,3457,4525,3330,2520
+,2448,1830,1742,4905,1935
+,4767,2282,4908,448,3461
-,518,0,0,0,0
+,4826,454,657,4482,256
+,1550,1500,2441,1940,3814
+,1642,588,4063,886,174
+,2011,2474,901,566,3324
+,4943,3108,1944,4755,1204
+,1258,136,769,1688,3688
+,2791,3160,1977,4226,4045
+,1941,2766,953,343,966
+,528,2566,3684,3001,1194
+,3886,2199,689,2642,2934
+,3067,3965,3262,3554,3183
+,2985,4369,962,2661,3412
+,918,2443,2128,3427,633
+,2325,3227,419,2905,3870
-,814,0,0,0,0
+,2525,1738,2113,4505,1267
+,1406,4900,4600,4355,1928
+,3609,103,815,2955,1555
+,4663,3459,1068,1026,1805
+,4359,3914,2927,1901,288
+,4797,3861,3743,3556,640
+,2644,1738,2039,372,84
+,2139,4294,2308,671,4042
+,2426,1411,4477,3352,1729
+,76,2336,455,4037,1957
+,2083,4923,699,4599,294
+,936,740,4954,4493,1428
+,3037,1836,1470,4098,2901
+,2095,332,575,1203,4637
+,4823,1883,803,1374,3160
+,1933,134,989,429,3929
-,271,0,0,0,0
+,458,3608,325,2709,4679
+,264,2213,140,4999,4884
-,256,0,0,0,0
+,1732,158,4692,4052,599
+,3477,2131,4793,2279,2677
-,214,0,0,0,0
+,4227,3952,4722,2610,4874
+,2425,3564,3235,85,4624
+,3622,3152,4069,4566,4143
+,2961,2693,4034,3210,1508
+,1329,2687,4873,718,2243
+,335,1817,1619,3103,4298
+,4234,4886,2915,1652,1349
+,986,3600,4354,2826,1635
+,2460,3709,1952,131,1588
+,2873,830,3067,4302,1412
+,1753,4312,1562,4218,678
+,2868,2351,2753,3173,1387
+,4351,4921,3610,1133,983
-,973,0,0,0,0
+,2799,3343,2850,3249,1073
-,873,0,0,0,0
+,2034,1591,3272,2223,4732
+,2446,4720,4305,4697,1866
+,1242,3905,359,2470,2170
-,581,0,0,0,0
+,1560,3715,1031,2191,4148
+,439,4140,4172,1653,136
+,4224,1577,2891,1979,4167
+,1602,2001,3212,1331,1782
+,34,1570,3575,3021,2457
+,1287,4222,577,180,327
+,2910,4909,4113,1565,3805
+,655,1572,2287,1775,2740
+,562,1036,26,2196,3396
+,1148,3977,3854,212,1546
+,4851,2330,2117,4187,3189
+,4120,2741,3986,426,4453
+,2059,2358,1376,4901,1523
+,4314,1274,3989,1054,4070
+,1219,1853,1699,4703,337
+,4182,2063,1506,4430,120
+,1179,2141,4384,448,4421
-,67,0,0,0,0
+,3568,3080,4278,3386,1495
+,3628,51,4243,2044,198
+,1155,1859,1669,2435,4621
+,3378,4887,1047,615,4787
-,723,0,0,0,0
+,2480,3375,3170,3856,3435
+,1410,3663,2063,708,4159
+,3296,301,4090,3212,1636
-,740,0,0,0,0
-,530,0,0,0,0
-,705,0,0,0,0
+,4690,3846,2979,1528,375
-,330,0,0,0,0
+,2696,4068,1627,3761,3622
-,976,0,0,0,0
+,3589,1160,3342,3652,1013
+,2663,379,3118,2666,4196
+,987,1872,2936,1290,3086
+,2382,1652,3614,2190,4446
+,2244,3446,1100,216,1154
+,3072,4265,2619,1887,805
+,2161,2499,3060,2067,4043
+,3569,2725,2851,1528,4937
+,3285,2295,4566,2408,2975
+,2707,869,421,3904,2949
+,4155,4304,4733,2668,1948
-,873,0,0,0,0
+,4529,680,1032,12,1175
+,684,3236,3187,1825,4703
+,4789,266,3252,2831,1198
+,4427,4441,3750,1473,471
+,4461,1370,4132,1059,3087
+,3971,1410,3547,2328,4385
+,483,1892,1559,1419,390
+,3677,4363,2303,4085,4735
+,1924,1741,1294,1764,666
+,1886,1282,3305,1450,3230
+,1100,3756,359,923,1137
-,814,0,0,0,0
+,3021,4142,757,3219,231
+,4902,1778,2499,500,1854
+,4253,4662,1618,1502,137
+,136,4811,1924,3628,2519
+,2058,364,4889,3065,105
+,2685,2545,2161,2686,4356
+,295,3434,2339,1103,2639
+,3782,2717,3112,2456,4420
+,381,1986,1452,1549,976
-,588,0,0,0,0
+,794,4213,3421,1408,2649
+,1870,13,1069,273,2815
+,1530,4415,3330,256,2590
+,4428,2291,3364,4368,2628
+,912,4717,59,3058,4628
+,414,1835,166,1979,1415
+,1563,2563,4776,3147,4715
+,3231,4713,140,2922,295
+,696,1764,4640,2213,2741
+,4506,717,3979,2873,4343
-,324,0,0,0,0
+,637,1724,3566,4431,1720
+,1442,2918,583,4963,914
-,72,0,0,0,0
+,166,4864,2418,1366,1333
+,114,2327,3615,1915,1460
-,738,0,0,0,0
-,126,0,0,0,0
-,750,0,0,0,0
+,4067,4980,267,1856,2784
+,1373,2406,4710,4987,1766
+,1470,3640,2380,2935,1503
+,2071,1723,2502,923,4682
+,4249,3576,4327,4591,3004
+,1122,2102,3392,925,315
+,3337,710,1797,2961,2321
-,340,0,0,0,0
+,268,1219,4619,2254,1769
-,866,0,0,0,0
+,2606,1852,4691,4862,38
+,1762,4907,4026,2656,287
+,364,2467,82,2888,4616
+,4911,4260,2320,1053,962
+,1889,4557,1958,2690,2106
+,464,1263,199,1909,4511
+,4295,2462,520,2514,914
+,4069,489,2672,1699,1475
+,1030,2733,2332,3909,952
+,2619,475,1043,606,2756
-,692,0,0,0,0
+,4369,584,2659,3522,2068
+,2311,1641,2424,458,3491
+,3783,4424,189,1227,3134
+,3876,3924,1296,4735,2054
+,2970,2075,2959,2774,4310
+,2511,1111,2634,3867,495
+,4595,4769,2184,2693,1445
+,2262,3845,3602,3046,2211
+,1149,4662,3117,2412,983
+,4236,3463,1274,3538,4195
+,4593,3260,977,1104,2652
+,3459,1080,3933,862,1117
+,4534,4037,3412,3669,4556
+,1336,3442,778,2521,2791
+,2562,1865,2899,180,2937
+,644,584,2900,3362,307
+,1387,1567,1610,922,2557
+,1775,562,961,4125,1552
+,3659,3496,2075,3028,1209
+,4802,4348,2522,1664,3213
+,3053,2100,3822,970,8
+,1710,2859,4088,933,4222
-,24,0,0,0,0
-,928,0,0,0,0
+,4705,2422,4742,2658,3719
+,2966,1544,4325,4731,1241
+,4398,3888,1261,994,2207
-,812,0,0,0,0
+,197,3410,458,443,2941
+,4694,2208,1818,4805,4679
+,3281,4492,595,2382,1237
-,986,0,0,0,0
+,224,1422,1715,3554,3466
+,3747,2728,3141,2470,1319
+,2218,2376,4290,4037,1186
+,3199,3539,3326,3419,1200
+,2029,1311,1641,1363,1541
+,1052,4643,257,1443,3533
+,2008,1575,1266,2429,2722
+,4338,2522,4827,3215,2080
-,949,0,0,0,0
+,1821,1013,428,2066,3929
+,4065,4192,4277,1212,4507
+,3730,134,3138,930,4153
+,4531,155,4324,69,1484
+,433,1596,4077,1689,3873
+,2009,880,3434,644,1374
+,3320,4760,1085,3963,566
-,191,0,0,0,0
+,3982,4288,4584,696,4888
+,2316,748,3995,4764,1008
+,752,981,2880,4548,3563
-,189,0,0,0,0
+,1815,4257,1988,910,420
+,4735,2194,3484,213,2030
+,2129,3115,3762,2512,1037
+,2559,1622,2975,2394,564
+,3094,1424,3387,2782,3757
+,1042,2862,3822,630,2741
+,18,4933,3014,179,3463
+,4501,4410,4040,2710,3447
+,3323,3254,1124,3000,3751
+,4298,3301,4121,4463,4275
+,3397,1838,4552,937,1318
+,3327,313,90,3709,627
+,4073,3222,3654,90,1263
+,534,3108,3403,4119,2905
+,3898,4399,230,4720,4295
+,4013,339,4764,4139,330
+,2561,2521,4675,4704,3254
+,3761,3595,713,1378,3836
+,1658,2837,4001,2329,2755
+,1369,2921,1484,4688,475
+,1261,3317,3137,1461,279
+,3985,2632,2183,214,3054
-,397,0,0,0,0
+,1125,3906,1226,3658,2816
+,1906,586,2673,1815,2072
+,4861,3396,3206,4310,798
+,4537,2823,4120,4429,2281
+,1879,2791,1675,1714,2497
+,3499,2739,98,768,3992
+,4505,2480,1845,292,726
+,2248,3544,4955,1303,1860
+,2668,229,203,3736,4160
+,3489,2892,2692,3122,1118
+,4646,4923,1972,2362,4248
+,3050,1053,4413,4919,2483
+,4233,4992,961,2974,1264
+,3115,1976,2934,545,3641
-,965,0,0,0,0
+,4391,2598,665,1091,475
-,82,0,0,0,0
+,1890,219,2012,3598,116
+,3396,83,3522,1106,4922
+,4567,3266,4485,3850,4825
+,1303,2920,3475,313,109
+,2064,4621,1800,1193,916
+,4642,2846,1886,1384,3766
+,3377,1015,4485,0,1508
+,2805,13,995,3466,4929
+,3828,4834,1590,3138,1685
+,448,1542,1184,398,4081
+,3503,1634,4172,976,1461
+,1785,4158,3088,3794,3385
+,2156,448,3296,3080,550
-,679,0,0,0,0
+,3721,1965,284,4380,3477
+,3843,954,1872,2098,2774
+,773,626,4596,21,4639
+,4873,2501,1282,3562,4881
+,2041,2013,3638,378,4015
+,2865,232,2258,4558,4281
+,4929,2590,304,2716,3368
+,1968,1559,4626,3171,1571
+,1162,822,3708,4452,1747
+,926,3225,3481,4999,1347
+,2802,1797,1978,4397,4124
+,2005,4887,1840,4543,1620
+,4086,461,363,2119,4005
+,3431,3126,1763,2002,1329
+,1559,2045,1141,3351,4719
+,267,3953,3174,1410,1127
+,1311,1588,4422,4371,1077
+,511,2377,2120,4684,127
+,1214,1630,4080,4649,3078
+,2654,1035,2161,2705,490
+,971,2517,3841,3986,1219
+,4387,4338,1422,4055,641
-,855,0,0,0,0
+,4273,1445,1023,1951,1773
+,2296,1476,1716,4043,1517
+,1292,3548,2842,9,2618
+,1032,3577,2983,1269,2591
+,4080,2648,263,3579,984
+,2629,3476,1419,1224,3571
+,2078,1411,3439,3856,1418
+,4254,3725,193,4846,1604
+,3336,4997,1084,4693,3376
-,887,0,0,0,0
+,4367,4433,3758,3842,376
+,78,485,2896,4489,168
+,2579,4321,713,2855,4653
+,2264,1661,4027,62,3020
+,1482,3361,1521,3825,4254
+,4530,3638,3433,1297,1676
+,1880,2818,808,3678,10
+,1582,2089,3955,2965,1625
+,2874,1746,1987,4288,204
+,405,4837,4555,719,2671
-,132,0,0,0,0
+,2997,1385,575,43,4399
+,2971,4850,49,978,259
+,1082,256,1270,3543,2892
+,4699,2852,4839,3819,3058
-,398,0,0,0,0
+,3469,502,4857,3179,3744
+,1649,4348,4427,1560,2096
+,4614,1552,4682,4476,1523
+,2937,2852,2378,1598,3167
+,4604,2589,1235,3111,1547
+,1169,4036,4516,1846,963
+,1640,4769,3473,4891,895
-,733,0,0,0,0
-,874,0,0,0,0
+,1294,4300,3985,4858,1222
+,4296,3102,2721,2168,1236
+,3822,919,1996,1803,1153
+,532,2388,4472,4931,1799
+,3617,4643,3188,1520,3149
-,973,0,0,0,0
+,4315,285,2685,3013,3741
+,1307,1554,4488,2187,689
+,2252,2722,4573,1940,3946
-,622,0,0,0,0
+,3588,4864,2007,534,4172
+,4758,1729,4071,4290,4565
-,378,0,0,0,0
+,1583,4168,3020,2561,1297
+,2613,1007,2473,4111,309
+,565,1168,940,1520,2561
+,2355,2172,1520,4100,4373
+,143,3916,2780,715,28
+,4210,4436,2046,1421,1733
+,2794,2994,3335,1266,804
+,831,5000,46,4488,3934
+,891,2624,2143,3855,1495
-,30,0,0,0,0
+,4423,2194,1043,784,1555
+,4973,3611,1842,3225,2856
+,574,4369,3687,1951,4049
+,4714,1358,1298,905,363
-,162,0,0,0,0
+,2337,4997,549,3279,4642
+,1897,474,1073,794,300
+,3414,3027,2640,297,4201
+,1147,2455,2217,4162,2285
+,4035,2228,3559,2778,657
+,2878,182,3049,1899,281
-,54,0,0,0,0
+,550,1622,2867,574,2855
+,211,2395,1211,1717,2279
+,1570,3471,447,2721,1354
+,4166,625,2850,195,426
+,3921,1294,3970,3161,1704
+,1877,164,3690,2576,4454
+,3100,547,3307,4142,2884
+,3317,810,4240,3316,2331
+,1562,3691,1445,1270,3473
+,2955,2153,437,3653,4044
+,3550,751,3122,2323,3796
+,160,922,2303,1379,1243
+,715,2974,3843,1770,3700
+,700,116,4472,3024,4816
+,796,3445,2930,596,4208
+,359,2780,3088,3752,132
-,449,0,0,0,0
+,4310,4801,4025,724,2952
+,724,4703,3716,1061,2460
+,4585,4906,4701,379,1191
+,3575,3012,1611,2684,2579
+,4625,839,4113,469,4241
+,3635,3911,1440,2737,4521
+,1824,622,905,3115,1512
+,2929,2680,4398,3153,1257
+,4720,2316,963,3532,3624
+,1065,243,165,2580,263
+,301,1470,881,2543,4066
+,1813,1608,2412,4051,1153
+,2693,3349,1521,4689,623
+,944,4296,898,2770,1343
+,3154,3564,2421,4304,4343
+,3298,4069,1744,1270,3875
-,503,0,0,0,0
+,868,1856,3653,2749,3176
-,344,0,0,0,0
+,278,503,4928,2304,1191
+,4857,4872,1999,2907,3787
+,1136,843,3021,3318,388
+,4018,4903,2415,2454,2399
+,1925,4753,4105,974,2974
+,962,2067,2198,1418,1221
+,1183,1286,3864,3131,4783
-,118,0,0,0,0
+,2846,3259,2308,876,2444
+,3698,590,550,1631,4584
+,3906,3396,1422,1010,4501
+,2317,2536,3501,3033,296
-,906,0,0,0,0
+,1873,4504,4610,2434,1150
+,4992,4473,3806,725,2077
+,1692,4872,675,247,751
+,2649,4056,1037,1345,1507
+,995,2659,3855,2928,2574
-,78,0,0,0,0
+,2281,1535,2587,2948,3054
-,256,0,0,0,0
+,4612,1755,3176,247,4242
+,772,2684,2784,407,1231
+,3641,791,2345,3555,2680
+,3832,2384,1850,859,2530
+,2462,4079,4890,475,4461
+,4787,1174,3188,3967,964
+,276,4268,914,4457,2866
-,775,0,0,0,0
+,3005,4040,623,3917,157
+,4456,2103,1038,1000,1539
+,1592,1441,890,2123,2800
-,813,0,0,0,0
+,4659,1961,4412,599,2227
+,3233,1863,2702,2908,916
-,103,0,0,0,0
+,297,499,1368,4147,2208
-,758,0,0,0,0
+,1597,1842,2995,2399,2020
+,1865,3449,4339,1493,468
-,248,0,0,0,0
+,509,4016,845,3724,2522
+,3352,3836,319,3560,3802
-,952,0,0,0,0
+,3474,1145,3549,2720,162
+,2318,4641,3695,4237,810
+,610,1405,1219,4467,2426
+,2555,3687,3727,4992,2383
-,350,0,0,0,0
-,153,0,0,0,0
+,4672,458,2099,3012,530
+,165,1013,4270,2141,1260
+,3087,131,2422,3779,102
+,3344,4455,2990,905,1250
+,391,3122,422,453,576
-,96,0,0,0,0
+,4921,4783,520,1910,522
+,2672,3755,3745,288,3482
+,3740,3464,4487,801,3237
+,243,1051,983,3319,2650
-,260,0,0,0,0
-,879,0,0,0,0
+,4244,3202,1440,2733,2835
+,1068,3082,2906,4074,164
+,865,1528,4234,4083,2702
+,4276,4148,3014,4031,2075
+,1280,4944,3505,3560,2257
+,902,631,1464,159,3059
+,1771,3745,295,499,872
+,15,4636,2370,3584,1490
+,4342,3173,999,972,1026
+,4926,2477,54,2623,2970
+,3606,1322,431,1537,2197
+,1528,3931,174,2156,2293
+,2617,875,4386,1347,1720
+,4779,3012,1060,260,4754
-,710,0,0,0,0
+,2984,3725,2475,852,229
+,3752,4727,1531,1546,3914
+,2201,3615,351,2021,2658
+,4972,118,2874,2700,3686
+,13,121,2585,3882,385
+,2531,3761,213,935,3543
+,1760,1261,1664,2159,4374
+,3768,4275,2419,3423,3029
+,822,1668,4568,1142,3282
+,839,2671,321,684,0
+,4103,786,189,3698,4604
-,865,0,0,0,0
+,954,2041,212,157,1620
+,2592,4317,718,4122,377
+,1548,400,2578,2329,3716
+,3180,1744,3023,1986,1492
+,985,4439,4325,2570,2668
-,265,0,0,0,0
+,260,2703,283,977,4127
+,2814,2575,4990,3377,2836
+,1134,2389,4424,815,1252
+,3602,2909,2229,1557,59
+,2928,216,3398,590,4178
+,2240,968,4735,1182,2109
-,586,0,0,0,0
+,3744,693,4096,3151,1366
+,3289,285,970,1952,4347
+,4275,1071,493,657,871
+,3661,818,527,374,113
+,2002,3782,4201,170,2672
+,661,4938,2403,2363,4341
+,1524,408,4939,2803,442
+,658,1857,2112,4357,2737
+,518,765,4937,1272,1985
+,3857,4326,2338,706,643
-,855,0,0,0,0
+,4029,4646,3724,1453,3050
+,956,3116,4444,4988,4353
+,3960,3451,2292,4001,4598
+,3760,4851,1915,4762,4825
+,1398,4614,4092,3610,3584
+,2904,2877,698,1774,1697
+,1540,2901,1113,970,1504
+,2467,63,2961,1327,4949
+,2445,4716,4048,2118,4440
+,4847,3986,437,126,1275
+,4862,2433,4046,1441,1949
+,3211,556,2412,2738,846
+,2652,504,1334,3988,1401
-,51,0,0,0,0
+,4214,2988,4911,2654,1874
+,2106,799,2508,4514,3841
+,2861,595,729,3155,4946
-,448,0,0,0,0
+,2687,4542,3860,2296,3521
+,1099,4636,1894,2972,852
+,315,1115,1206,408,2898
+,1291,2831,4771,2608,3924
+,740,1706,3329,4532,1954
+,3590,2131,4033,2476,1220
+,4689,3398,3091,1208,171
+,2601,1638,1543,409,3554
+,1728,521,326,2749,166
+,3500,288,4736,4940,1030
+,4113,2980,2668,2105,4730
+,2945,2395,952,1364,2849
+,2892,1910,3716,2295,1274
-,415,0,0,0,0
-,853,0,0,0,0
+,303,632,1089,1703,1005
+,2180,35,1149,4564,3566
+,445,985,3863,1988,4322
+,1156,998,521,4175,1493
+,1881,3271,4256,424,951
+,1549,2478,1916,4630,3657
+,741,4990,2595,4178,410
+,3464,1456,378,2377,3512
+,3750,2921,171,1160,1330
+,3632,4273,1969,2804,2781
+,3854,1659,3055,146,1547
+,702,2724,4396,3285,1833
+,4008,3608,4629,1339,2777
+,1946,2865,2635,2730,4604
+,4920,2146,3305,2598,33
+,3838,1109,4855,1988,2140
+,932,2007,3972,1396,2539
+,1558,77,4057,4671,4676
+,3031,2440,834,3787,4885
+,4438,2266,2800,1467,4552
+,810,2939,946,883,3642
+,4257,4913,1115,1651,2454
+,1575,1733,2245,3829,4920
+,4811,2703,1280,3134,4490
+,1738,2142,823,1607,1656
+,3128,4525,2702,4004,1064
+,2934,400,2813,1665,1928
+,395,4955,2657,2764,299
-,930,0,0,0,0
+,4043,3603,56,1822,3081
+,2616,417,4363,1890,3505
+,2194,1927,1829,4012,1434
+,179,1371,2064,1623,1394
+,1516,2796,3061,793,1036
+,2076,3170,2270,2589,2295
-,751,0,0,0,0
+,1237,3766,2581,1010,3982
+,31,1024,364,3791,4190
+,273,719,3681,4205,1905
-,340,0,0,0,0
+,2488,990,4572,3524,1079
+,2238,2566,158,3716,999
+,2860,4979,1070,4464,4621
+,2435,123,2549,266,2526
+,3238,3173,1143,4984,332
-,53,0,0,0,0
+,4084,3713,3214,4443,1071
+,1798,2337,1845,2703,3722
-,222,0,0,0,0
+,805,3736,4436,1284,4465
+,3903,782,117,2118,4160
+,4213,1411,777,254,3971
+,47,3255,3865,1317,2505
+,769,1803,1346,92,3298
+,4447,602,4529,2727,4976
+,2169,728,3843,1538,845
-,210,0,0,0,0
+,1175,3190,1133,3266,128
+,1405,2395,491,1637,27
+,4042,35,3335,920,4766
+,3314,1630,1571,2599,3153
-,299,0,0,0,0
+,2977,426,668,1358,3861
+,4491,901,1321,2289,4312
+,4641,2161,248,4209,2084
-,97,0,0,0,0
+,2341,4123,372,337,1011
+,3215,2280,3155,2897,2460
+,3191,2764,4281,690,438
+,2469,2764,1468,3673,685
+,580,3362,4003,1571,2460
+,2185,4302,2174,2657,4393
+,4443,2996,138,4716,2248
-,738,0,0,0,0
+,3470,1359,2615,2711,3299
+,1403,99,2156,4715,4741
+,4814,4935,4285,3904,3038
+,2295,674,806,716,1439
+,4416,3662,3157,1667,2901
+,506,2425,4673,827,3389
-,717,0,0,0,0
+,4460,4291,4100,3895,4959
+,3517,3471,1267,3050,3953
+,4821,4597,3410,2640,167
+,3885,731,590,2453,4612
+,10,4588,1688,4181,367
+,302,2859,436,3691,4387
+,66,4870,2146,4477,271
+,2636,2914,375,844,4704
-,258,0,0,0,0
+,3646,4103,2279,1308,3705
-,538,0,0,0,0
+,3423,660,3125,1564,2840
+,86,292,2808,1344,3966
+,1088,4623,469,2665,916
+,3554,2334,1818,2267,1309
-,236,0,0,0,0
+,2902,2157,1775,2521,2673
+,2569,4013,2083,2533,2782
+,1370,4032,1521,633,668
+,3107,3057,3104,2463,4749
+,3064,1953,980,3793,1684
+,4135,3694,2372,415,4064
+,4389,1265,3850,434,4453
+,3913,420,4339,827,1601
+,184,2677,2663,746,3771
+,3934,4831,610,316,2140
-,375,0,0,0,0
+,4560,489,3120,2021,321
-,556,0,0,0,0
+,572,4308,3214,741,3698
+,1248,4455,2481,4732,2551
+,344,1370,2194,3277,4899
+,1601,70,4832,3413,1277
-,465,0,0,0,0
+,3007,4510,3975,503,4912
+,1357,838,3476,2485,3184
+,4017,1094,278,1419,4417
+,4812,1029,1960,3642,2161
+,33,2091,2547,428,3168
+,840,2979,4903,4666,4139
+,3038,2767,3877,261,245
+,2981,1051,4405,1321,1345
+,2772,4615,4136,1332,395
+,2602,1185,4113,1720,467
+,3875,1306,3249,2497,3437
+,1123,2223,2496,4627,3921
+,835,4402,1432,1095,4608
+,1079,4559,2490,1487,2531
+,935,3328,3928,4116,1784
+,4452,2374,328,2369,3046
-,450,0,0,0,0
+,3257,2752,2735,727,4737
+,3205,4232,3877,1447,2364
+,4350,1091,4887,4937,4499
+,3611,2728,3073,1572,2495
+,875,2747,834,3060,4373
+,744,3914,3295,3544,214
+,2575,1608,3284,4907,1794
+,3521,4504,4133,576,2760
+,747,3690,1856,2006,1975
+,4445,2072,1111,2057,358
-,612,0,0,0,0
+,4748,1999,4323,2736,2893
+,728,2687,1378,4975,2097
+,3370,802,3645,1700,77
+,4661,2277,99,4859,2871
+,4150,4397,3840,4289,729
+,1727,916,456,3025,1129
+,2900,2271,2077,2522,979
+,2322,3919,269,1579,1550
+,2256,1824,1168,4441,840
+,4039,881,97,3549,3668
+,1534,3476,525,434,575
+,1109,3841,3791,1609,2128
+,124,58,4164,3185,2685
-,953,0,0,0,0
+,2733,4246,4737,1411,1131
+,3345,3614,1627,1649,577
+,199,2150,2621,3925,2959
+,3326,3041,2432,4360,4197
+,3392,3215,2657,805,1861
+,2431,424,3381,3010,868
+,4134,1033,1334,2078,4419
-,412,0,0,0,0
+,4867,3330,19,1314,3037
-,988,0,0,0,0
+,2901,189,194,3823,1402
+,4554,2958,3593,4795,2066
+,2947,255,2514,788,2032
-,317,0,0,0,0
-,884,0,0,0,0
-,770,0,0,0,0
+,4053,4809,4646,2558,2502
-,409,0,0,0,0
+,4472,3984,1377,1238,2616
-,890,0,0,0,0
