OP,A1,A2,A3,A4,A5 
+,8422,4180,2007,8281,8009
+,4038,7670,8170,9076,3163
+,9779,6791,5434,475,373
+,7419,1649,5943,8042,1010
+,873,9509,9935,4592,9727
+,3628,8945,5064,2602,6588
+,2022,863,9718,715,1467
+,7833,2623,4881,3072,3065
+,7178,7722,3741,9147,2012
-,289,0,0,0,0
+,9296,9256,6975,2728,6009
+,2047,7713,8774,7210,8397
+,3954,5003,9731,4450,722
+,9390,5,2457,7295,7891
+,6442,83,7593,9641,3400
+,4512,4315,3979,6926,5414
+,116,2020,5083,4159,7349
+,8912,592,1294,3719,1619
+,5241,599,1985,1255,9348
+,7083,6989,7744,5539,9249
+,9422,2486,8971,2697,7601
+,2145,5693,2228,399,2262
+,8873,2253,4448,419,5012
+,3574,2361,4164,2477,6739
+,3903,7094,6869,2557,7979
+,3913,3254,2555,7725,2710
+,7950,9146,2593,8527,3938
+,4471,6324,1443,4684,6066
+,9323,1917,3753,9382,922
+,4263,5741,1008,5849,980
+,9216,3964,1914,1165,8367
+,5668,3225,1824,4712,21
+,8207,3006,3790,3007,9175
+,9147,9721,6245,7003,2998
+,3473,9238,4244,4662,3003
+,7298,3129,8726,6101,7023
+,2184,6299,6524,9975,358
+,4681,6802,7628,2549,4596
-,630,0,0,0,0
+,3673,2240,457,9901,7252
+,1777,6501,1878,2552,4795
+,2460,752,3548,7192,3456
+,3091,3614,4446,9650,7253
+,3970,600,6403,1077,737
+,7408,9313,9721,7398,4335
-,816,0,0,0,0
+,7855,1651,2072,3529,5765
+,309,7583,9377,8422,636
+,7490,1679,9684,8857,2863
+,2613,7285,9007,7702,9112
+,524,9993,2651,9502,6557
+,3263,9584,5584,8284,7364
+,4156,7106,8379,749,3215
+,3047,7478,3331,2189,4565
+,7867,3317,5001,221,155
+,2317,5076,7601,2388,5247
+,2647,8182,3443,6579,5178
+,2978,1739,4043,5878,589
+,1232,5228,9680,4676,1883
+,8166,3447,4027,5561,6164
+,1078,5486,5368,9575,6982
+,5405,3758,5063,1445,9412
+,4971,7885,1827,790,965
+,9825,1751,1225,8517,5114
-,724,0,0,0,0
-,236,0,0,0,0
+,5422,1735,4803,4534,9170
+,4070,8561,259,4774,9770
+,6333,5785,8940,3622,5892
+,2657,6320,185,1284,1866
+,9134,9562,2915,2872,1530
+,4605,1562,8474,1740,2295
+,6269,2306,351,8953,3507
+,6416,6109,5840,2058,8572
+,5306,8664,8358,4628,594
+,9113,9403,3024,2912,6511
+,9111,9725,3772,3690,7800
+,8454,6874,9660,2106,3863
+,8550,1046,6923,3168,670
+,4283,8227,7421,1378,8393
+,8460,2792,6418,1506,4305
+,5544,9224,3575,2814,4358
+,9017,1087,9387,8724,8860
+,5251,4994,1988,2797,2339
+,7632,6954,3236,1939,4756
+,8907,1034,2679,7559,7306
+,4745,2290,2331,4543,6550
+,7552,3337,8746,7061,3247
+,928,8606,274,8210,7368
+,9898,3262,6236,8632,7773
+,7365,6926,8995,142,8192
+,4792,5755,7992,1506,5251
+,5793,253,7451,6548,7351
+,802,4109,7929,9173,4005
+,4771,6957,4216,1837,6787
+,6019,1955,2649,1354,741
+,300,920,2166,4488,7500
+,1963,8182,8507,1828,524
+,2741,3128,2403,7696,4241
-,196,0,0,0,0
+,8182,6960,2201,5239,8298
+,6499,1640,9092,9313,717
-,979,0,0,0,0
+,3813,5392,1510,9945,8943
+,3233,2877,7245,32,1314
+,6338,9541,8630,3668,9046
+,6722,7704,4204,8527,6251
+,4459,8988,9921,6624,2759
+,9286,9071,161,2803,8973
+,96,8106,8312,1340,2877
-,829,0,0,0,0
+,3404,8892,460,3590,159
+,3185,7457,6920,7727,7852
+,3701,1085,5763,4208,46
+,941,7515,3389,7035,6870
+,4187,199,444,7978,5202
+,256,87,8707,619,2566
+,1299,37,7489,1296,9130
+,5999,4967,9653,6260,1785
+,9597,4326,2856,4367,8906
-,496,0,0,0,0
+,5060,7696,3974,5654,6605
+,1035,6801,9482,4984,262
+,8772,3778,6170,8917,2912
+,856,8497,7349,8333,5493
-,774,0,0,0,0
+,624,9437,7476,513,9773
+,4715,1160,6883,10000,42
+,7464,5822,2681,146,6467
+,5862,4780,8472,4719,5841
+,2982,4193,6336,1705,6526
+,1292,804,8019,8692,5114
+,3246,4720,6930,1808,4410
+,1980,7850,9337,5798,3809
+,2412,1758,166,908,9387
+,1698,8002,8286,2107,4836
+,6738,7307,2714,2610,9620
-,337,0,0,0,0
+,3924,6489,6332,8125,3344
+,3687,4331,9651,1631,7787
+,4687,9735,2229,7453,8207
+,7957,4790,206,1490,7656
+,3901,1064,571,3390,400
+,2923,8418,2207,3994,3096
+,6387,4312,5245,7456,5024
+,3014,2928,5596,4735,6450
+,6898,2210,1516,4672,6841
+,7604,382,6193,9513,7994
-,348,0,0,0,0
+,9724,4607,8103,7933,261
+,7707,2618,1353,2515,4062
+,9754,2927,1430,5078,7291
+,5,8748,4513,7364,8533
+,5078,7153,5755,8592,9153
+,3652,5059,3303,4837,6246
+,1921,203,9336,7982,1252
+,2347,6761,5907,7672,9203
+,6750,2406,8586,4550,5263
+,4900,7061,8139,8914,7294
+,2136,9598,6794,4128,4133
+,9600,3501,9453,7558,7158
+,8619,6758,5798,4770,2691
-,634,0,0,0,0
+,6653,2273,1213,6089,9304
+,7892,5369,2961,4737,3030
-,307,0,0,0,0
+,7775,9379,3908,1734,5841
+,4955,3617,8897,7878,9936
+,4817,652,991,7865,6876
+,633,7526,7999,7598,2338
+,7183,2250,4386,5002,5805
+,5026,155,8052,3284,4419
+,8925,1588,2948,8402,4344
+,1256,7801,3904,8666,9644
+,2940,3002,397,6706,9237
+,6678,5723,4396,5118,5306
+,2816,4957,4941,81,7783
+,7908,1645,9442,9134,5716
+,9961,4486,3408,162,5244
+,1961,8759,1719,2527,3860
+,7812,3783,6009,7839,5178
-,943,0,0,0,0
+,5165,5400,5843,9447,1786
+,5609,4861,2432,7404,9530
+,2289,6959,3556,494,5955
-,736,0,0,0,0
+,4740,7117,7975,8938,7176
+,8342,8407,3756,1764,7121
+,4726,2884,6028,1847,2612
+,7547,3709,8086,1734,1376
+,6225,1524,794,3134,9717
+,628,7124,4937,5007,2543
+,3919,8385,4064,3700,8832
+,1583,4154,2529,8901,8089
+,2103,6667,3573,2033,7373
+,7570,3994,4911,5981,1811
-,593,0,0,0,0
+,6539,9760,2041,4244,6292
+,1212,5730,8471,5900,153
+,6327,9195,8213,7007,4567
+,3472,5196,5850,6036,8156
+,4608,1089,1436,1551,7955
+,3133,3368,9026,2544,9787
+,1773,9876,7872,7753,4691
+,2415,2889,5420,7603,3971
+,70,1207,4714,164,7558
+,7549,2685,5349,3310,4753
+,7661,1538,706,9109,2130
+,8971,772,4161,1926,8458
+,910,2092,3143,3012,7157
-,266,0,0,0,0
+,6240,2632,5024,5080,446
+,2722,2094,864,9717,4991
+,5346,1023,7293,5558,3073
+,6654,422,6127,1296,1995
+,540,5105,2314,7754,7442
+,1981,4082,5660,4017,3751
+,459,9775,1062,7176,3048
+,7311,3944,9337,1822,6038
+,6071,6733,1763,51,1766
+,8787,1260,762,8237,6548
+,2990,1591,5843,4810,9649
+,4142,1507,1681,8619,204
+,852,5603,7702,3979,9424
+,6520,1454,6547,8257,3068
+,9441,7071,917,414,5965
+,9596,5492,7510,4986,3889
+,9151,948,8107,3509,5469
+,6616,536,7195,920,6894
+,2841,2742,80,8775,7677
+,491,5973,4714,6288,3968
+,3881,4399,2426,1632,443
+,9206,9605,1464,2600,2937
+,584,6099,4226,3600,5205
+,9432,33,2868,9151,6902
-,546,0,0,0,0
+,5472,5819,5782,1295,2488
+,29,5383,3703,5442,4831
-,4,0,0,0,0
+,6953,1650,2607,8333,517
+,9049,5698,9559,2309,3451
-,631,0,0,0,0
+,9142,8173,2522,7027,7790
+,3501,4357,4477,262,4143
-,600,0,0,0,0
+,4194,7395,8700,7237,822
+,1631,9721,3180,7269,5340
+,1057,3644,1124,5628,5044
+,4658,218,9819,5538,8511
-,938,0,0,0,0
+,484,7187,9279,6244,8004
+,2119,342,5736,9477,2810
+,1475,700,6812,1122,2462
+,6041,9804,3545,8366,2002
+,2635,8535,4975,7171,753
+,337,7782,8807,5388,9307
+,6252,375,8208,8569,7640
+,721,8150,7566,4284,380
+,6709,1981,2015,2094,1480
+,3775,5861,9333,7914,954
-,728,0,0,0,0
+,5835,418,3064,4160,2230
+,6568,4216,6121,384,321
+,5578,344,2258,6391,1977
+,7560,1234,1831,3742,8870
+,9293,10000,5170,7450,8324
+,9365,5682,1291,9393,2822
+,9838,9307,6996,5080,5946
+,9076,7275,6680,144,6831
+,9943,2192,6161,4809,8806
+,787,113,9107,2337,4107
-,158,0,0,0,0
+,4945,9044,6994,6603,6910
+,7981,4615,1959,2128,8997
+,1416,8044,5367,5677,3423
+,6673,6329,578,1857,5375
+,576,166,3823,730,472
+,3771,728,8243,2103,9854
+,8344,4416,7392,3923,9490
+,5386,9331,8549,6113,6706
+,1074,9768,1686,8936,175
+,2504,824,682,5058,7023
+,5367,3714,1175,6735,9416
+,3319,7218,605,776,1781
+,6782,5263,3613,4952,4801
+,7689,7803,539,6722,4256
+,8774,4224,7201,3184,1402
-,250,0,0,0,0
+,9883,7538,1593,1725,8784
+,5757,1389,6459,6032,7368
+,9602,7067,1513,2478,1940
+,318,2949,898,1253,469
-,12,0,0,0,0
+,210,7828,4257,5034,8756
+,8898,4780,2484,7818,9106
+,6725,7950,4988,8094,5153
+,718,6591,9459,6115,3040
+,8255,7883,6484,2486,2852
+,5897,4976,3749,7873,8039
+,6928,4651,6662,7865,9782
+,5696,5942,2995,5974,9434
+,3955,1017,3456,9384,3024
+,9457,4540,2568,1651,3401
+,3378,7268,3528,3148,6123
+,9243,2915,957,1125,6437
+,5423,6092,9893,4920,7883
+,2315,3444,2589,7999,999
+,6533,2559,743,8651,1274
+,716,6882,516,2678,8741
+,7872,7191,3154,1177,8757
+,159,9727,4362,4810,4976
+,4259,9615,2511,6577,5467
+,8528,5953,8391,6458,3751
+,8295,5934,5855,194,3036
+,2854,3815,9807,3723,8663
-,609,0,0,0,0
+,4990,9524,2914,997,4554
+,9920,2956,9774,9742,7075
+,9014,2976,1444,2991,3540
+,4402,2683,6494,6877,2279
+,4798,1598,6932,2379,2073
+,9973,8325,4511,2810,9826
+,749,5441,5817,250,9594
+,9771,6589,3366,2443,9671
+,2349,7519,3193,6527,8928
+,8378,1954,9759,6538,8632
-,835,0,0,0,0
+,1297,1380,8783,1560,6407
+,2602,6255,3857,9939,6810
+,6072,8725,5271,6876,3028
+,8359,4299,9550,7789,3121
+,9923,6620,6818,4964,2304
+,9077,9359,2841,7107,4421
+,2241,2391,1081,468,4122
+,8637,2307,9517,945,7971
+,2600,3839,3343,1141,5280
+,4839,53,4494,4862,4985
-,940,0,0,0,0
+,5751,989,1867,4491,4123
+,4891,1738,7615,7075,7206
+,9265,2266,1240,7249,4132
+,3681,2659,8364,2437,8558
+,9949,4440,6495,2000,4257
+,5607,292,4345,1882,3926
+,5324,9595,3753,1026,2273
+,8954,3657,3075,6117,1243
+,1888,4460,5529,63,3370
+,8684,8180,8777,897,4365
-,343,0,0,0,0
+,1608,724,1528,2113,4315
-,470,0,0,0,0
+,1868,303,9443,1224,711
+,8706,6172,3042,2153,4331
+,9053,7855,5486,7225,270
+,5038,8502,3563,40,7289
+,3310,903,1582,6112,8762
+,4832,2856,7734,6294,8796
+,3729,3955,903,958,3075
+,7177,8840,6299,298,9804
+,4463,3728,581,5243,1465
+,4882,9210,9442,1937,6520
+,1776,7475,5895,1908,9722
-,940,0,0,0,0
+,9755,6837,1503,4782,6748
+,9145,707,9324,2626,564
+,3293,7136,7004,1020,5728
-,386,0,0,0,0
+,8865,7637,1350,6344,6701
+,2216,3249,155,8770,4766
+,5750,9872,3851,4182,4630
+,4859,4239,9659,5102,9764
+,2508,3453,990,6396,1581
+,2511,6584,5681,165,4690
+,2620,5316,6362,8811,7014
+,7699,9226,3407,9273,9155
+,9156,8994,9405,3250,7768
+,5587,9890,6820,6992,5938
+,5976,1616,1666,7249,5134
+,1563,855,3622,7659,7801
+,4885,3046,9647,160,8968
+,796,752,3726,6163,1551
+,1690,6368,4432,398,7638
+,4384,175,6826,6784,5203
+,7902,896,582,3359,9195
-,39,0,0,0,0
+,4614,8615,9629,2441,1298
+,2966,5493,399,2145,7903
+,3749,8876,1412,3410,9475
+,8024,4462,6351,8190,2869
+,7398,5167,9664,4592,9207
+,2933,6790,6609,6861,3312
+,4199,95,6013,3421,6688
+,2948,6200,901,1732,1634
+,6125,6698,7598,1440,1266
+,7441,9129,4095,1423,1320
+,3751,761,7599,7979,6487
+,4012,1896,6517,8307,26
+,6421,3993,5137,9545,9528
+,9645,212,2998,8498,8305
+,4109,6367,1702,5741,6848
+,366,4019,4469,4992,4064
+,4202,5705,1112,7863,4847
+,1551,7148,130,4344,1908
+,1273,3919,7495,3203,3398
+,6850,300,4561,8161,3542
+,6690,8705,2810,1291,2359
+,5592,6863,3561,2041,9161
+,1906,9426,668,5665,66
-,67,0,0,0,0
+,1700,7393,605,5619,6009
+,8785,76,1652,6686,6110
+,9199,5181,4743,7437,4315
+,8131,3406,7284,7864,8658
+,3905,5019,4367,3631,7779
+,2221,549,1176,6724,3675
+,2265,1580,8846,9435,8141
-,809,0,0,0,0
+,9377,2033,4647,4820,8731
+,5437,9097,7767,699,6790
+,4016,9506,9685,7090,4294
+,8256,7804,1292,4899,7602
+,6355,943,3575,1781,8433
+,2254,2941,1366,618,8286
+,2826,9055,6645,8522,3555
+,1470,77,9277,7784,750
+,5807,255,1324,669,4650
+,5223,1991,2981,3735,9322
+,9327,7748,7165,7775,6907
+,4329,556,1588,3031,4112
+,157,6300,2574,597,405
+,4956,6774,9108,2139,1342
+,6345,121,7418,5735,7880
+,6423,788,7132,6458,8029
+,8188,3571,5851,5319,9119
+,8716,9254,2188,4026,3682
+,2865,5112,2752,4017,8312
+,3034,7386,7848,1199,9753
+,1905,8022,5552,2344,3813
+,6930,126,3067,7186,4041
+,3245,4595,8427,3776,9960
+,5201,294,6185,6436,1070
+,9971,1400,5206,1165,6376
+,1097,7267,4965,2529,4757
+,3073,474,9784,916,3887
+,4220,2289,2186,9183,9854
-,903,0,0,0,0
-,538,0,0,0,0
+,5774,1995,5203,3287,4018
+,9006,3673,1260,244,6587
+,8834,6745,4712,7536,1499
+,1161,9902,5471,4667,9785
+,2490,7832,5938,312,1206
+,2196,4781,8487,7949,6772
+,918,1260,1819,1397,7628
+,8610,9117,6868,2228,3626
+,3217,160,4471,7034,3354
+,6255,4680,2249,560,8917
+,5577,1496,7238,9916,1608
+,5179,4823,1740,5991,5247
+,4574,7893,9858,5955,9773
-,53,0,0,0,0
+,4239,6220,526,4300,194
+,8995,8580,6684,95,2939
-,157,0,0,0,0
+,1520,9589,1472,5659,7921
+,7712,6421,2795,488,5389
+,9162,4226,3503,6491,764
+,3736,1907,3871,4816,7209
+,1624,1208,9293,6440,6767
-,478,0,0,0,0
+,2692,7468,2394,754,7179
+,7644,7953,5152,7704,3858
+,8839,8693,8036,3446,4477
+,7235,7716,9554,3525,2602
+,8905,2913,4665,997,9511
+,1763,3592,2925,5662,905
+,7219,2609,4292,5348,2071
+,7914,8534,4690,5243,2696
+,2554,2522,4050,2651,9560
+,5675,190,6160,4989,9065
+,5846,2419,6649,8377,9521
+,5884,6155,8175,4046,2560
-,222,0,0,0,0
+,259,3448,8260,87,4906
+,5258,132,7968,835,9166
+,1678,6109,8557,9243,1078
-,800,0,0,0,0
-,513,0,0,0,0
+,4230,2920,2106,3738,963
-,302,0,0,0,0
+,2905,3797,9070,7532,1012
+,5419,9681,1583,883,2283
+,6752,1815,8380,3924,4587
+,2573,6964,6135,904,3378
+,2370,8433,3603,553,214
+,383,8684,5547,8586,1156
+,7172,1979,2201,5738,5956
+,5489,3229,6813,1058,7658
+,2014,5498,1986,5431,718
+,2937,8965,6523,8374,5935
+,8169,817,4408,3234,9835
+,3688,2456,6303,4488,568
+,1683,8698,2805,7074,756
+,1046,5061,1575,1031,362
-,6,0,0,0,0
+,9247,2550,1106,4480,644
+,4066,9985,4373,9453,5949
+,3773,3756,3314,147,2912
+,3055,3714,7404,9598,1625
+,6435,1671,9700,3021,8968
-,263,0,0,0,0
-,506,0,0,0,0
+,2020,7514,9328,6697,6353
+,7173,1324,9518,1333,7810
+,9997,1059,6384,4096,113
+,869,4103,6221,200,7785
+,3086,6692,3630,5405,4925
+,1813,3013,5815,1562,5919
+,2053,7663,2060,5954,6291
+,761,7028,8189,5683,6910
+,8942,1454,7554,7150,3560
+,85,9412,4864,3519,6590
+,6960,9888,5901,2202,3034
+,3288,5920,8124,8520,233
+,4820,7258,3538,8913,4030
+,1786,7935,5201,5522,7252
+,6141,7853,7494,5731,8133
+,339,8404,3328,7321,7909
+,9527,4609,2165,2802,8871
+,7147,4917,7510,6633,4553
+,2864,2342,5499,9598,7088
+,6578,189,518,3336,3612
+,525,8013,9811,2036,8473
+,2630,3103,6375,4752,5128
+,7497,200,1209,6873,8857
+,3608,9213,6228,5137,1578
+,1915,589,2621,909,6955
+,7954,899,1846,7003,1789
+,3239,3163,4015,6912,7331
+,1664,3029,3408,7450,6167
+,1823,1921,3780,2522,928
+,5702,704,6776,4765,2192
+,1263,8465,5568,7276,3274
-,872,0,0,0,0
+,2473,9475,2681,3269,7131
+,518,2285,8942,1051,9375
+,4912,9090,8124,8375,1026
+,3647,5953,1191,7555,4201
+,4659,4967,110,5750,6738
+,6800,922,6523,7286,52
+,9461,861,4572,7807,6432
+,2204,9245,7213,2518,4487
+,1673,4082,2730,6228,9558
+,1540,684,6009,5331,644
+,2884,3906,4774,8831,136
+,9042,3796,5131,7039,3422
+,657,2922,2192,5337,6545
+,1978,5065,8937,2062,6434
+,451,5569,4312,2096,9961
+,1352,5699,803,5901,8136
+,7071,6098,7091,6640,3986
+,8122,5572,8297,8872,7393
-,924,0,0,0,0
+,8084,4454,310,3309,8961
+,2307,4964,6263,7144,7755
+,3748,431,1610,5783,2853
+,9655,1635,7184,3497,8007
+,615,8507,6081,7080,1011
+,1443,4174,7630,2848,6066
+,6530,7406,1775,763,8479
+,7302,7499,3595,3171,4020
+,9965,4910,4830,6074,3799
+,1058,8682,5509,108,3390
+,6448,9496,866,2937,2008
+,1024,4737,431,599,1960
+,7117,9421,8828,4820,2699
+,6081,5335,441,7794,7790
+,3493,4583,1732,6094,2955
+,571,6985,3114,6285,2600
+,9805,9017,4210,8470,8052
+,6334,1342,8347,1209,723
-,584,0,0,0,0
+,4643,7887,8931,930,3519
-,933,0,0,0,0
+,7891,7355,4981,1738,496
+,6148,7988,2246,4985,5333
-,844,0,0,0,0
-,706,0,0,0,0
+,1359,3320,7477,663,3179
+,7288,8813,6753,7845,601
+,7582,9337,7956,5544,3825
+,5277,7414,8432,9631,834
+,2705,3025,35,9275,7943
+,4216,1721,648,3683,9959
+,5582,5562,6926,6538,1360
+,1810,6749,6041,8088,2333
+,3341,1799,4913,7415,1371
+,3567,3127,1992,4364,4877
+,2818,9193,3999,2194,3932
+,7628,9162,5054,6517,8158
+,6677,9012,6068,8983,9563
+,1476,6623,9464,6888,6183
+,9246,8224,5833,6316,208
+,7416,2250,2396,9522,2252
+,9146,6067,1344,2425,178
+,9617,7863,6427,4165,456
+,3040,6962,2649,1137,9597
+,2659,9779,6456,2681,9897
+,4949,8339,7180,7359,1811
+,5878,7370,4458,9002,3236
+,315,6482,1533,9291,9194
-,558,0,0,0,0
+,3776,2134,4728,5649,3544
+,5380,8697,9784,9943,9090
+,5009,9329,6700,4112,5176
+,8409,7969,9216,9366,7822
+,9522,4464,4146,8188,8881
+,822,1638,5698,828,4390
+,8352,6273,7790,3831,973
+,8118,6531,6925,434,3372
+,7146,8346,8435,7940,914
+,4415,2665,7358,8456,9689
+,3429,6840,5677,5595,5308
+,9431,6371,8145,8585,365
+,8549,9503,3424,9881,7311
+,8115,1915,2434,6864,6816
+,160,6851,6423,3883,261
+,2197,7276,6173,6665,2492
+,4607,5212,4452,7171,8196
-,967,0,0,0,0
+,7473,5877,843,4126,9802
+,3555,1260,7636,4002,7990
+,2359,5025,7454,7887,4469
+,6569,9061,8041,2737,2502
+,632,7143,630,4227,2830
+,4203,7667,4759,6545,1912
+,792,353,1872,2409,3871
+,6396,9792,3346,1177,833
+,402,9931,6199,5320,420
-,257,0,0,0,0
+,1598,8912,6633,2782,6999
+,8564,8050,4129,5101,6245
-,516,0,0,0,0
+,8614,3074,8485,8201,2538
+,2775,634,3417,9524,7239
+,6683,9354,8212,9230,5051
+,6755,7882,9542,9116,6760
+,8742,453,2580,1492,8741
+,2188,9296,1903,5059,3608
+,6710,1996,3344,570,4615
+,5104,5945,3840,5896,2129
+,5414,8592,9403,8131,3952
+,3548,2559,4917,8799,3882
+,1484,9832,8976,6136,4301
+,6814,3572,2303,4666,2043
+,9784,9795,4132,3432,6828
+,2569,2222,636,194,5800
+,2808,9575,3218,8472,4717
+,8744,9168,3155,6567,6199
+,3976,5516,3323,4753,5372
+,8892,6383,6091,8152,6554
+,7164,6316,920,1348,4920
-,897,0,0,0,0
+,6198,20,4590,6908,9581
+,3208,2017,3107,9252,4549
+,7481,8699,2214,6182,6425
+,8412,2077,143,1293,7978
+,3534,1243,5868,5652,9909
+,6617,988,4533,5060,1913
+,3058,6996,7850,3006,1054
-,743,0,0,0,0
+,3796,2906,816,7268,3027
+,4136,7584,3340,6291,2512
+,9167,7742,2603,3157,1330
+,6402,8351,8215,4158,3717
-,832,0,0,0,0
+,8953,4464,8408,6210,5379
+,17,4468,9605,4744,7030
+,1192,9495,2683,9388,1927
-,662,0,0,0,0
+,382,4767,2472,5054,6165
+,1016,2887,5304,8537,2270
+,3052,5122,9785,9010,6687
+,4273,4070,2933,9269,5912
+,4379,889,8522,2961,4369
+,1111,6420,2925,9083,2721
-,567,0,0,0,0
+,8845,7385,6455,3025,4088
+,9569,2606,4970,2365,1768
-,62,0,0,0,0
+,9181,2911,3917,8031,9159
+,2849,9417,1954,2888,9761
+,7612,8936,8668,6234,9683
+,9315,2834,5978,8902,2652
-,347,0,0,0,0
+,6618,2582,5788,9016,1287
+,1956,7714,8468,9066,2118
+,2443,1908,7893,629,5754
+,9013,2959,9835,6858,3439
+,6586,4362,9255,6438,2184
+,636,7001,6795,7980,244
+,965,9416,2145,1097,7899
+,2606,303,8699,1465,1228
-,99,0,0,0,0
+,4618,1256,5559,3949,116
+,8877,9471,3220,3225,4455
+,4866,2419,8566,402,7555
+,8214,3486,7686,9745,7911
+,9608,7259,8306,1426,8287
+,7106,2281,2819,7915,8633
+,1364,2554,2590,5678,3586
+,5624,7955,9757,5132,7463
+,6238,9566,6235,3035,5432
-,839,0,0,0,0
-,998,0,0,0,0
+,6185,7204,9420,2895,8223
+,6567,7973,7353,656,8691
+,6862,9171,6820,7769,5858
+,1255,7759,1021,1931,406
+,9051,1826,7980,7266,4422
+,4683,5755,9588,7153,7828
+,7454,706,7832,4056,7924
+,2068,7657,4682,2399,1475
+,9796,1404,2065,985,160
+,1848,6621,5483,190,209
+,8109,9680,8260,6146,1933
+,1169,7075,5370,492,2708
+,1554,3949,4586,7204,391
+,5161,8093,7014,6648,8884
+,3745,7112,4529,5551,9800
+,3845,8426,3137,1647,7279
+,266,4849,5937,2871,6065
+,7360,1661,4942,5367,4132
+,1512,161,3961,9152,3648
+,2590,6580,1284,517,9531
+,4847,1505,8450,5671,5173
-,372,0,0,0,0
+,2502,6868,1028,5971,6817
+,9651,4232,8484,4793,8158
+,8489,790,8736,831,4665
+,1671,4772,9039,6162,6676
+,3777,7499,7522,5836,3683
+,7236,4226,1688,8477,8979
+,1890,4454,8694,354,8679
+,2187,5200,3451,813,6662
-,988,0,0,0,0
+,9260,5822,7896,1391,3267
+,5336,5323,5553,4482,2186
+,1653,5891,9647,1570,1600
+,209,9161,870,1910,3155
-,599,0,0,0,0
+,9468,5331,4233,3734,4567
+,4385,2749,1762,260,3718
+,2690,7862,5852,9651,14
+,619,8827,4389,2045,6406
+,1385,9740,9882,605,9130
+,7111,8236,9339,5128,8572
+,3967,3317,2458,159,3109
+,4918,8633,4878,5354,8018
+,2681,4853,4370,4022,8623
-,296,0,0,0,0
+,2875,8236,1755,7372,4019
+,8123,6669,1823,5603,2505
+,7915,8965,8427,9162,9589
+,9088,9205,3115,6981,4661
+,826,9927,6279,7260,3436
+,5708,2259,9439,341,91
+,2258,6580,1591,4228,2257
+,267,3075,3269,6784,5592
+,9900,8375,9230,943,7663
+,9510,5961,2467,6822,729
+,5035,7924,8961,2447,8831
+,6403,7292,7714,113,7430
+,8120,4314,744,1486,9099
+,5328,2035,3447,5930,8843
+,861,9317,9400,8964,5649
+,5766,6477,4292,145,5989
+,7701,5314,4159,4641,6348
+,5721,9130,6850,7118,9863
+,15,71,6518,2999,967
+,2790,1848,5708,170,5391
+,5827,240,2842,2745,4271
+,2386,6034,2078,586,7755
